Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_first_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,request_waiting_time_total,request_waiting_time_prefill,request_waiting_time_decode,request_waiting_time_decode_attn,request_waiting_time_decode_ffn,request_hidden_waiting_time,request_final_waiting_time,request_hidden_service_time,request_final_service_time,final_round_prefill_wait_ms,final_round_decode_wait_ms,final_round_prefill_service_ms,late_hidden_prefill_wait_ms,request_thinking_time,request_tool_call_time,prefill_e2e_time,prefill_execution_plus_preemption,prefill_execution_plus_preemption_per_token,decode_e2e_time,decode_e2e_time_per_token,decode_first_token_latency,ttft,ttft_prefill_only,ttft_kv_transfer,ttft_decode_first_token,tpot,tpot_computation,tpot_transfer,transfer_kv_cache,transfer_m2n_total,transfer_m2n_attn_to_ffn,transfer_m2n_ffn_to_attn,cluster_prefill_computation,cluster_decode_attn_computation,cluster_decode_ffn_computation,cluster_decode_computation,cluster_decode_attn_e2e_time,cluster_decode_ffn_e2e_time,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts,request_thinking_round_count,request_session_id,request_cohort,request_sj2q_pen_qshort_entries_total,request_sj2q_pen_qshort_long_history_entries_total,request_sj2q_pen_qlong_entries_total,request_sj2q_pen_long_history_to_qshort_reentry_count,request_sj2q_pen_first_long_history_round_number,request_total_preemption_count,request_prefill_preemption_count,request_decode_preemption_count,request_decode_attn_preemption_count,request_hidden_preemption_count,request_final_preemption_count,request_decode_tokens_at_preemption_all,request_decode_attn_tokens_at_preemption_all,request_decode_tokens_at_preemption_mean,request_decode_tokens_at_preemption_max,request_decode_tokens_at_preemption_min,request_spec_total_iterations,request_spec_accepted_drafts,request_spec_rejected_drafts,request_spec_committed_tokens,request_spec_acceptance_ratio,request_spec_committed_per_iteration
33,58624.40688907872,57.250397352615934,58606.333350465604,57.232747412564066,58318.37020465176,56.95153340298023,0.0,18.073538613116114,58606.333350465604,57.232747412564066,18.073538613116114,0.0,0.0,0.0,0.0,0.0,18.073538613116114,0.0,58606.333350465604,0.0,0.0,0.0,0.0,0.0,0.0,85.69122739691437,67.61768878379826,0.016508224800731996,58538.7156616818,57.166714513361136,55.169407739754206,85.69122739691437,67.61768878379826,0.0,18.073538613116114,57.22259595472317,57.22259595472317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.632605835795399,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
34,58616.76958702491,57.24293904982901,58596.92226823512,57.22355690257336,58309.224067895004,56.942601628803715,0.0,19.847318789789625,58596.92226823512,57.22355690257336,19.847318789789625,0.0,0.0,0.0,0.0,0.0,19.847318789789625,0.0,58596.92226823512,0.0,0.0,0.0,0.0,0.0,0.0,87.7160271305577,67.86870834076808,0.016569508872257832,58529.05355989435,57.15727886708433,55.171297857555146,87.7160271305577,67.86870834076808,0.0,19.847318789789625,57.21315108494071,57.21315108494071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39686035504565,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
35,58599.28983753479,57.225868981967565,58585.899028752014,57.21279202026564,58307.89426970597,56.941302997759735,0.0,13.390808782776986,58585.899028752014,57.21279202026564,13.390808782776986,0.0,0.0,0.0,0.0,0.0,13.390808782776986,0.0,58585.899028752014,0.0,0.0,0.0,0.0,0.0,0.0,81.25951712354507,67.86870834076808,0.016569508872257832,58518.03032041124,57.146513984776604,55.171297857555146,81.25951712354507,67.86870834076808,0.0,13.390808782776986,57.20237567977639,57.20237567977639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23983911192044616,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
36,58618.063859861184,57.24420298814569,58579.71378107737,57.20675173933337,58302.07621161635,56.935621300406595,0.0,38.35007878380736,58579.71378107737,57.20675173933337,38.35007878380736,0.0,0.0,0.0,0.0,0.0,38.35007878380736,0.0,58579.71378107737,0.0,0.0,0.0,0.0,0.0,0.0,106.24623524118704,67.89615645737967,0.01657621007260246,58511.817624619995,57.14044689904296,55.1785349790066,106.24623524118704,67.89615645737967,0.0,38.35007878380736,57.19630266336265,57.19630266336265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8704789062030649,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
37,58620.84418330595,57.246918147759715,58568.27735974798,57.19558335912889,58300.36763367395,56.93395276725972,0.0,52.56682355797082,58568.27735974798,57.19558335912889,52.56682355797082,0.0,0.0,0.0,0.0,0.0,52.56682355797082,0.0,58568.27735974798,0.0,0.0,0.0,0.0,0.0,0.0,120.4629800153505,67.89615645737967,0.01657621007260246,58500.3812032906,57.129278518838476,67.90528608269142,120.4629800153505,67.89615645737967,0.0,52.56682355797082,57.18512336587547,57.18512336587547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16403648164122941,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
38,58590.4816557413,57.21726724193486,58555.9928661101,57.183586783310645,58288.08314003655,56.92195619144194,0.0,34.488789631200945,58555.9928661101,57.183586783310645,34.488789631200945,0.0,0.0,0.0,0.0,0.0,34.488789631200945,0.0,58555.9928661101,0.0,0.0,0.0,0.0,0.0,0.0,102.39407571389236,67.90528608269142,0.016578438985032085,58488.08758002741,57.117273027370516,67.90528608269142,102.39407571389236,67.90528608269142,0.0,34.488789631200945,57.17310613883422,57.17310613883422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597419038414955,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
39,58560.704953726134,57.18818843137318,58543.70518179229,57.171587091594034,58286.15908509899,56.92007723154198,0.0,16.999771933839725,58543.70518179229,57.171587091594034,16.999771933839725,0.0,0.0,0.0,0.0,0.0,16.999771933839725,0.0,58543.70518179229,0.0,0.0,0.0,0.0,0.0,0.0,84.90505801653114,67.90528608269142,0.016578438985032085,58475.7998957096,57.105273335653905,55.17935417890385,84.90505801653114,67.90528608269142,0.0,16.999771933839725,57.161094717213686,57.161094717213686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08539430378005264,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
40,58563.942658264736,57.191350252211656,58532.275413953415,57.16042520893888,58274.45778109958,56.90865017685506,0.0,31.667244311329057,58532.275413953415,57.16042520893888,31.667244311329057,0.0,0.0,0.0,0.0,0.0,31.667244311329057,0.0,58532.275413953415,0.0,0.0,0.0,0.0,0.0,0.0,99.57265199420107,67.90540768287201,0.016578468672576174,58464.37000627054,57.09411133424857,55.477611761546086,99.57265199420107,67.90540768287201,0.0,31.667244311329057,57.149921804761036,57.149921804761036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16359652206300979,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
41,58566.198324761885,57.19355305152528,58520.26682618521,57.14869807244649,58272.81376351135,56.907044690929055,0.0,45.93149857668166,58520.26682618521,57.14869807244649,45.93149857668166,0.0,0.0,0.0,0.0,0.0,45.93149857668166,0.0,58520.26682618521,0.0,0.0,0.0,0.0,0.0,0.0,135.32252927784683,89.39103070116516,0.02182398210477665,58430.87579548404,57.06140214402738,55.478080093905646,135.32252927784683,89.39103070116516,0.0,45.93149857668166,57.11718064074686,57.11718064074686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16459637694061158,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
42,58566.00315680315,57.193362457815574,58520.26682618521,57.14869807244649,58262.44743746676,56.896921325651135,0.0,45.73633061794524,58520.26682618521,57.14869807244649,45.73633061794524,0.0,0.0,0.0,0.0,0.0,45.73633061794524,0.0,58520.26682618521,0.0,0.0,0.0,0.0,0.0,0.0,135.1273613191104,89.39103070116516,0.02182398210477665,58430.87579548404,57.06140214402738,55.478080093905646,135.1273613191104,89.39103070116516,0.0,45.73633061794524,57.11718064074686,57.11718064074686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019516795873641968,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
43,58510.25039118666,57.13891639764322,58486.63077261517,57.115850363882004,58239.17865074185,56.87419790111509,0.0,23.619618571490975,58486.63077261517,57.115850363882004,23.619618571490975,0.0,0.0,0.0,0.0,0.0,23.619618571490975,0.0,58486.63077261517,0.0,0.0,0.0,0.0,0.0,0.0,91.485476762319,67.86585819082802,0.016568813034870122,58418.76491442434,57.04957511174252,55.478080093905646,91.485476762319,67.86585819082802,0.0,23.619618571490975,57.105342047335625,57.105342047335625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16698582284152508,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
44,58485.83816368658,57.11507633172518,58474.56248008479,57.1040649219578,58227.11035822629,56.86241245920536,0.0,11.275683601798647,58474.56248008479,57.1040649219578,11.275683601798647,0.0,0.0,0.0,0.0,0.0,11.275683601798647,0.0,58474.56248008479,0.0,0.0,0.0,0.0,0.0,0.0,79.15568717458044,67.88000357278179,0.01657226649726118,58406.682476512,57.03777585596875,55.48031241391982,79.15568717458044,67.88000357278179,0.0,11.275683601798647,57.093531257587486,57.093531257587486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4116837154142559,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
45,58490.29230919267,57.11942608319597,58462.21224707,57.092004147529295,58224.57525032487,56.859936767895384,0.0,28.080062122672445,58462.21224707,57.092004147529295,28.080062122672445,0.0,0.0,0.0,0.0,0.0,28.080062122672445,0.0,58462.21224707,0.0,0.0,0.0,0.0,0.0,0.0,95.96006569545423,67.88000357278179,0.01657226649726118,58394.332243497214,57.02571508154025,55.48031241391982,95.96006569545423,67.88000357278179,0.0,28.080062122672445,57.08145869354567,57.08145869354567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16203624987974763,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
46,58500.82684632888,57.129713717118044,58449.87092332661,57.079952073561145,58212.46942401606,56.848114671890684,0.0,50.95592300226315,58449.87092332661,57.079952073561145,50.95592300226315,0.0,0.0,0.0,0.0,0.0,50.95592300226315,0.0,58449.87092332661,0.0,0.0,0.0,0.0,0.0,0.0,118.83674577511272,67.88082277284957,0.016572466497277727,58381.99010055376,57.01366220757203,55.48031241391982,118.83674577511272,67.88082277284957,0.0,50.95592300226315,57.06939403768697,57.06939403768697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3224057047627902,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
47,58475.852776600266,57.1053249771487,58437.562301905185,57.06793193545428,58210.032835439524,56.84573519085891,0.0,38.29047469507785,58437.562301905185,57.06793193545428,38.29047469507785,0.0,0.0,0.0,0.0,0.0,38.29047469507785,0.0,58437.562301905185,0.0,0.0,0.0,0.0,0.0,0.0,106.17129746792742,67.88082277284957,0.016572466497277727,58369.68147913234,57.00164206946518,55.51899488682466,106.17129746792742,67.88082277284957,0.0,38.29047469507785,57.05736214968948,57.05736214968948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6353493952192331,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
48,58448.47452255316,57.07858840093082,58424.282177858855,57.05496306431529,58197.122384516835,56.83312732862972,0.0,24.192344694302648,58424.282177858855,57.05496306431529,24.192344694302648,0.0,0.0,0.0,0.0,0.0,24.192344694302648,0.0,58424.282177858855,0.0,0.0,0.0,0.0,0.0,0.0,92.07391524181574,67.88157054751309,0.01657264905945144,58356.40060731134,56.98867246807748,55.535845643987614,92.07391524181574,67.88157054751309,0.0,24.192344694302648,57.04437987029456,57.04437987029456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.025801865849644,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
49,58465.58328175159,57.09529617358554,58411.325467642426,57.042310026994556,58194.381393215095,56.830450579311616,0.0,54.25781410916741,58411.325467642426,57.042310026994556,54.25781410916741,0.0,0.0,0.0,0.0,0.0,54.25781410916741,0.0,58411.325467642426,0.0,0.0,0.0,0.0,0.0,0.0,122.14061081305161,67.8827967038842,0.016572948414034228,58343.442670938544,56.97601823333842,55.537552565397164,122.14061081305161,67.8827967038842,0.0,54.25781410916741,57.03171326582458,57.03171326582458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48210286628454924,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
50,58449.77812569367,57.07986145087273,58398.44545618291,57.029731890803625,58181.35888143386,56.81773328265025,0.0,51.33266951076365,58398.44545618291,57.029731890803625,51.33266951076365,0.0,0.0,0.0,0.0,0.0,51.33266951076365,0.0,58398.44545618291,0.0,0.0,0.0,0.0,0.0,0.0,119.35267042462527,68.02000091386162,0.016606445535610748,58330.425455269055,56.963306108661186,55.54426995513495,119.35267042462527,68.02000091386162,0.0,51.33266951076365,57.01898871482801,57.01898871482801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40403325669467094,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
51,58405.46512116178,57.03658703238455,58385.545627014835,57.017134401381675,58178.76448522472,56.81519969260226,0.0,19.91949414695071,58385.545627014835,57.017134401381675,19.91949414695071,0.0,0.0,0.0,0.0,0.0,19.91949414695071,0.0,58385.545627014835,0.0,0.0,0.0,0.0,0.0,0.0,87.93949506081233,68.02000091386162,0.016606445535610748,58317.52562610097,56.95070861923923,55.53833100992733,87.93949506081233,68.02000091386162,0.0,19.91949414695071,57.00637891114465,57.00637891114465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32161025609821436,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
52,58427.25551258785,57.05786671151157,58372.40713867152,57.00430384635891,58165.313132716255,56.80206360616822,0.0,54.84837391633235,58372.40713867152,57.00430384635891,54.84837391633235,0.0,0.0,0.0,0.0,0.0,54.84837391633235,0.0,58372.40713867152,0.0,0.0,0.0,0.0,0.0,0.0,123.08168368655359,68.23330977022124,0.01665852289312042,58304.1738289013,56.93766975478643,68.23330977022124,123.08168368655359,68.23330977022124,0.0,54.84837391633235,56.993327300978784,56.993327300978784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47739776922389865,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
53,58399.06467055856,57.030336592342344,58359.600497611726,56.99179736094895,58163.163030159194,56.79996389663984,0.0,39.46417294683968,58359.600497611726,56.99179736094895,39.46417294683968,0.0,0.0,0.0,0.0,0.0,39.46417294683968,0.0,58359.600497611726,0.0,0.0,0.0,0.0,0.0,0.0,107.69748271706092,68.23330977022124,0.01665852289312042,58291.367187841504,56.92516326937647,55.539536421804314,107.69748271706092,68.23330977022124,0.0,39.46417294683968,56.9808085902654,56.9808085902654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08361751073971391,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
54,58398.78420050967,57.03006269581022,58346.56812112917,56.9790704307902,58149.84461391249,56.78695763077392,0.0,52.216079380503544,58346.56812112917,56.9790704307902,52.216079380503544,0.0,0.0,0.0,0.0,0.0,52.216079380503544,0.0,58346.56812112917,0.0,0.0,0.0,0.0,0.0,0.0,120.45020835079256,68.23412897028902,0.016658722893136968,58278.33399215888,56.912435539217654,55.54629456690918,120.45020835079256,68.23412897028902,0.0,52.216079380503544,56.96806841853263,56.96806841853263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166560476180166,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
55,58352.23535600538,56.984604839849005,58333.28215744336,56.96609585687828,58147.21928473154,56.78439383274564,0.0,18.953198562019935,58333.28215744336,56.96609585687828,18.953198562019935,0.0,0.0,0.0,0.0,0.0,18.953198562019935,0.0,58333.28215744336,0.0,0.0,0.0,0.0,0.0,0.0,87.18732753230896,68.23412897028902,0.016658722893136968,58265.04802847307,56.899460965305735,55.540355621701565,87.18732753230896,68.23412897028902,0.0,18.953198562019935,56.95508116175276,56.95508116175276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32368218805640936,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
56,58375.391458144564,57.0072182208443,58320.356545631854,56.95347318909361,58133.99944115548,56.7714838292534,0.0,55.034912512709866,58320.356545631854,56.95347318909361,55.034912512709866,0.0,0.0,0.0,0.0,0.0,55.034912512709866,0.0,58320.356545631854,0.0,0.0,0.0,0.0,0.0,0.0,123.26986068289614,68.23494817018627,0.016658922893111883,58252.121597461664,56.88683749752116,55.66602471714077,123.26986068289614,68.23494817018627,0.0,55.034912512709866,56.942445354312476,56.942445354312476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08769277064130065,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
57,58331.779694966586,56.96462860836581,58304.163797275294,56.937659958276654,58128.613373703236,56.766223997757066,0.0,27.615897691294577,58304.163797275294,56.937659958276654,27.615897691294577,0.0,0.0,0.0,0.0,0.0,27.615897691294577,0.0,58304.163797275294,0.0,0.0,0.0,0.0,0.0,0.0,95.82075213761598,68.2048544463214,0.016651575792558937,58235.95894282897,56.871053655106415,68.20567364638919,95.82075213761598,68.2048544463214,0.0,27.615897691294577,56.92664608292177,56.92664608292177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8749783090315724,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
58,58300.86070918854,56.934434286316936,58291.38256001914,56.92517828126869,58115.37440469001,56.75329531708009,0.0,9.478149169403594,58291.38256001914,56.92517828126869,9.478149169403594,0.0,0.0,0.0,0.0,0.0,9.478149169403594,0.0,58291.38256001914,0.0,0.0,0.0,0.0,0.0,0.0,77.68382281579278,68.20567364638919,0.016651775792575485,58223.176886372756,56.858571178098394,55.66684391720855,77.68382281579278,68.20567364638919,0.0,9.478149169403594,56.91415140407894,56.91415140407894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08634260296821239,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
59,58320.89001782877,56.95399415803591,58276.66859072582,56.910809170630685,58111.472876119136,56.749485230585094,0.0,44.22142710295418,58276.66859072582,56.910809170630685,44.22142710295418,0.0,0.0,0.0,0.0,0.0,44.22142710295418,0.0,58276.66859072582,0.0,0.0,0.0,0.0,0.0,0.0,112.42710074934337,68.20567364638919,0.016651775792575485,58208.46291707943,56.84420206746038,55.660904972000935,112.42710074934337,68.20567364638919,0.0,44.22142710295418,56.899768247389474,56.899768247389474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478797147050507,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
60,58281.06126193778,56.91509888861111,58259.851815562964,56.89438653863571,58094.2048973745,56.73262197009228,0.0,21.209446374815144,58259.851815562964,56.89438653863571,21.209446374815144,0.0,0.0,0.0,0.0,0.0,21.209446374815144,0.0,58259.851815562964,0.0,0.0,0.0,0.0,0.0,0.0,89.41593922127211,68.20649284645697,0.016651975792592033,58191.64532271651,56.82777863546534,55.667097870014004,89.41593922127211,68.20649284645697,0.0,21.209446374815144,56.88332876120871,56.88332876120871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48084398917853477,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
61,58286.569476872945,56.920478004758735,58244.0712583321,56.87897583821494,58089.241696064055,56.727775093812554,0.0,42.49821854084601,58244.0712583321,56.87897583821494,42.49821854084601,0.0,0.0,0.0,0.0,0.0,42.49821854084601,0.0,58244.0712583321,0.0,0.0,0.0,0.0,0.0,0.0,110.70471138730298,68.20649284645697,0.016651975792592033,58175.86476548564,56.81236793504457,68.20731204635422,110.70471138730298,68.20649284645697,0.0,42.49821854084601,56.86790299656465,56.86790299656465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252532100304961,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
62,58254.350500941415,56.8890141610756,58230.99085044652,56.86620200238918,58075.700254195996,56.71455102948828,0.0,23.359650494899853,58230.99085044652,56.86620200238918,23.359650494899853,0.0,0.0,0.0,0.0,0.0,23.359650494899853,0.0,58230.99085044652,0.0,0.0,0.0,0.0,0.0,0.0,91.56696254125407,68.20731204635422,0.016652175792566948,58162.78353840017,56.79959329921891,68.13831152402372,91.56696254125407,68.20731204635422,0.0,23.359650494899853,56.85511587331394,56.85511587331394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08734506089240313,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
63,58224.22396189721,56.85959371279024,58217.90962336104,56.853427366563515,58062.615550122566,56.70177299816657,0.0,6.314338536174802,58217.90962336104,56.853427366563515,6.314338536174802,0.0,0.0,0.0,0.0,0.0,6.314338536174802,0.0,58217.90962336104,0.0,0.0,0.0,0.0,0.0,0.0,74.45265006019852,68.13831152402372,0.016635329961919854,58149.771311837016,56.786886046715836,55.60031772682805,74.45265006019852,68.13831152402372,0.0,6.314338536174802,56.84239619925417,56.84239619925417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08525262400507927,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
64,58215.004779272465,56.85059060475827,58200.59170056936,56.83651533258727,58066.430455291484,56.70549849149559,0.0,14.413078703103821,58200.59170056936,56.83651533258727,14.413078703103821,0.0,0.0,0.0,0.0,0.0,14.413078703103821,0.0,58200.59170056936,0.0,0.0,0.0,0.0,0.0,0.0,82.6075815065117,68.19450280340789,0.016649048535988253,58132.39719776595,56.76991913844331,55.61185030063598,82.6075815065117,68.19450280340789,0.0,14.413078703103821,56.82541270553856,56.82541270553856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5604424308985472,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
65,58194.911938977595,56.83096869040781,58184.5580308393,56.8208574519915,58051.721623564714,56.691134398012416,0.0,10.353908138306167,58184.5580308393,56.8208574519915,10.353908138306167,0.0,0.0,0.0,0.0,0.0,10.353908138306167,0.0,58184.5580308393,0.0,0.0,0.0,0.0,0.0,0.0,78.55383176705999,68.19992362875382,0.016650371979676226,58116.358107210544,56.7542559640728,55.652115142891034,78.55383176705999,68.19992362875382,0.0,10.353908138306167,56.809734220147156,56.809734220147156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059247751720214,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
66,58210.405429813574,56.84609905255232,58165.58955063493,56.80233354554193,58030.89648518678,56.67079734881521,0.0,44.815879178642604,58165.58955063493,56.80233354554193,44.815879178642604,0.0,0.0,0.0,0.0,0.0,44.815879178642604,0.0,58165.58955063493,0.0,0.0,0.0,0.0,0.0,0.0,134.73004385921783,89.91416468057523,0.02195170036146856,58075.67538595435,56.71452674409605,55.6529281989242,134.73004385921783,89.91416468057523,0.0,44.815879178642604,56.76996616417825,56.76996616417825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6459100018255484,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
67,58210.00645867319,56.84570943229804,58165.58955063493,56.80233354554193,58032.753143359405,56.67261049156192,0.0,44.41690803826148,58165.58955063493,56.80233354554193,44.41690803826148,0.0,0.0,0.0,0.0,0.0,44.41690803826148,0.0,58165.58955063493,0.0,0.0,0.0,0.0,0.0,0.0,134.3310727188367,89.91416468057523,0.02195170036146856,58075.67538595435,56.71452674409605,55.6529281989242,134.3310727188367,89.91416468057523,0.0,44.41690803826148,56.76996616417825,56.76996616417825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039897114038112136,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
68,58130.872978260624,56.76843064283264,58116.18210351878,56.75408408546756,57981.49512473969,56.6225538327536,0.0,14.69087474184505,58116.18210351878,56.75408408546756,14.69087474184505,0.0,0.0,0.0,0.0,0.0,14.69087474184505,0.0,58116.18210351878,0.0,0.0,0.0,0.0,0.0,0.0,83.34662160017103,68.65574685832598,0.016761656947833492,58047.526356660455,56.687037457676226,55.65281166434488,83.34662160017103,68.65574685832598,0.0,14.69087474184505,56.74245000651071,56.74245000651071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9544231649488211,5120,4096,1024,4.0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0,0.0
