request_id,arrived_at,num_prefill_tokens,num_decode_tokens
warmup:pf4096_dc1024:r4:22,11.40353528481197,4096,1024
warmup:pf4096_dc1024:r4:23,12.293560236217036,4096,1024
warmup:pf4096_dc1024:r4:24,12.447377356138947,4096,1024
warmup:pf4096_dc1024:r4:25,14.209492697170441,4096,1024
warmup:pf4096_dc1024:r4:26,14.27248025992363,4096,1024
warmup:pf4096_dc1024:r4:27,15.242668624385429,4096,1024
warmup:pf4096_dc1024:r4:28,16.15921977167755,4096,1024
warmup:pf4096_dc1024:r4:29,16.326672146577753,4096,1024
warmup:pf4096_dc1024:r4:30,17.045295640177876,4096,1024
warmup:pf4096_dc1024:r4:31,17.18231614404406,4096,1024
warmup:pf4096_dc1024:r4:32,19.004298099655983,4096,1024
warmup:pf4096_dc1024:r4:33,19.698666458661304,4096,1024
warmup:pf4096_dc1024:r4:34,20.076595888133227,4096,1024
warmup:pf4096_dc1024:r4:35,20.28592656953938,4096,1024
warmup:pf4096_dc1024:r4:36,21.169882137799945,4096,1024
warmup:pf4096_dc1024:r4:37,21.3826360169934,4096,1024
warmup:pf4096_dc1024:r4:38,21.44258178261569,4096,1024
warmup:pf4096_dc1024:r4:39,21.530126437153886,4096,1024
warmup:pf4096_dc1024:r4:40,21.65844488405126,4096,1024
warmup:pf4096_dc1024:r4:41,21.835228025255738,4096,1024
warmup:pf4096_dc1024:r4:42,21.854399434671215,4096,1024
warmup:pf4096_dc1024:r4:43,22.045926868039263,4096,1024
warmup:pf4096_dc1024:r4:44,23.44722796246555,4096,1024
warmup:pf4096_dc1024:r4:45,23.62339439460993,4096,1024
warmup:pf4096_dc1024:r4:46,23.945014788628626,4096,1024
warmup:pf4096_dc1024:r4:47,24.550888896051227,4096,1024
warmup:pf4096_dc1024:r4:48,25.593726532799803,4096,1024
warmup:pf4096_dc1024:r4:49,26.018121823257204,4096,1024
warmup:pf4096_dc1024:r4:50,26.423189940241084,4096,1024
warmup:pf4096_dc1024:r4:51,26.78511742615385,4096,1024
warmup:pf4096_dc1024:r4:52,27.22727234322496,4096,1024
warmup:pf4096_dc1024:r4:53,27.336933920933888,4096,1024
warmup:pf4096_dc1024:r4:54,27.533653646419765,4096,1024
warmup:pf4096_dc1024:r4:55,27.814412843951732,4096,1024
warmup:pf4096_dc1024:r4:56,27.91616982643818,4096,1024
warmup:pf4096_dc1024:r4:57,28.75755685667493,4096,1024
warmup:pf4096_dc1024:r4:58,28.87319117878392,4096,1024
warmup:pf4096_dc1024:r4:59,29.381941311837863,4096,1024
warmup:pf4096_dc1024:r4:60,29.855405949005963,4096,1024
warmup:pf4096_dc1024:r4:61,30.13526456088238,4096,1024
warmup:pf4096_dc1024:r4:62,30.28071301534327,4096,1024
warmup:pf4096_dc1024:r4:63,30.34514629850438,4096,1024
warmup:pf4096_dc1024:r4:64,30.898838948725235,4096,1024
warmup:pf4096_dc1024:r4:65,31.31648037211652,4096,1024
warmup:pf4096_dc1024:r4:66,31.919253151669515,4096,1024
warmup:pf4096_dc1024:r4:67,31.986574956760712,4096,1024
warmup:pf4096_dc1024:r4:68,32.87850276652575,4096,1024
warmup:pf4096_dc1024:r4:69,34.27793135643245,4096,1024
warmup:pf4096_dc1024:r4:70,34.57040647217522,4096,1024
warmup:pf4096_dc1024:r4:71,34.641625111420616,4096,1024
warmup:pf4096_dc1024:r4:72,34.66097975128705,4096,1024
warmup:pf4096_dc1024:r4:73,34.67268929900176,4096,1024
warmup:pf4096_dc1024:r4:74,34.952493466706784,4096,1024
warmup:pf4096_dc1024:r4:75,35.33201428532532,4096,1024
warmup:pf4096_dc1024:r4:76,35.38403230265417,4096,1024
warmup:pf4096_dc1024:r4:77,37.73808266585447,4096,1024
warmup:pf4096_dc1024:r4:78,38.43474855532294,4096,1024
warmup:pf4096_dc1024:r4:79,38.876523395090615,4096,1024
warmup:pf4096_dc1024:r4:80,39.90206451285434,4096,1024
warmup:pf4096_dc1024:r4:81,40.6689554689745,4096,1024
warmup:pf4096_dc1024:r4:82,40.78641334709632,4096,1024
warmup:pf4096_dc1024:r4:83,40.84318312170809,4096,1024
warmup:pf4096_dc1024:r4:84,40.8438393330155,4096,1024
warmup:pf4096_dc1024:r4:85,40.87361274205425,4096,1024
warmup:pf4096_dc1024:r4:86,41.167889287863275,4096,1024
warmup:pf4096_dc1024:r4:87,41.40188539176718,4096,1024
warmup:pf4096_dc1024:r4:88,41.67434274303424,4096,1024
warmup:pf4096_dc1024:r4:89,41.96850899839434,4096,1024
warmup:pf4096_dc1024:r4:90,42.206217258010696,4096,1024
warmup:pf4096_dc1024:r4:91,42.30904053285519,4096,1024
warmup:pf4096_dc1024:r4:92,42.52656549058795,4096,1024
warmup:pf4096_dc1024:r4:93,42.550959480706176,4096,1024
warmup:pf4096_dc1024:r4:94,42.97123666903399,4096,1024
warmup:pf4096_dc1024:r4:95,43.183220839471204,4096,1024
warmup:pf4096_dc1024:r4:96,43.25638193933987,4096,1024
warmup:pf4096_dc1024:r4:97,44.7463752544508,4096,1024
warmup:pf4096_dc1024:r4:98,45.99945284664151,4096,1024
warmup:pf4096_dc1024:r4:99,47.14003370610788,4096,1024
warmup:pf4096_dc1024:r5:0,0.0,4096,1024
warmup:pf4096_dc1024:r5:1,0.1394695984353605,4096,1024
warmup:pf4096_dc1024:r5:2,0.24519164866650506,4096,1024
warmup:pf4096_dc1024:r5:3,0.31248321598759043,4096,1024
warmup:pf4096_dc1024:r5:4,0.8038411056189159,4096,1024
warmup:pf4096_dc1024:r5:5,1.0199291991842783,4096,1024
warmup:pf4096_dc1024:r5:6,1.025896073192656,4096,1024
warmup:pf4096_dc1024:r5:7,1.356952136864616,4096,1024
warmup:pf4096_dc1024:r5:8,3.24038704705775,4096,1024
warmup:pf4096_dc1024:r5:9,5.3142484733350654,4096,1024
warmup:pf4096_dc1024:r5:10,5.579498001056458,4096,1024
warmup:pf4096_dc1024:r5:11,6.5930851363594645,4096,1024
warmup:pf4096_dc1024:r5:12,7.647941403311525,4096,1024
warmup:pf4096_dc1024:r5:13,7.77405519982716,4096,1024
warmup:pf4096_dc1024:r5:14,8.476999899982102,4096,1024
warmup:pf4096_dc1024:r5:15,9.089052386519116,4096,1024
warmup:pf4096_dc1024:r5:16,9.244738402920921,4096,1024
warmup:pf4096_dc1024:r5:17,9.287440685638783,4096,1024
warmup:pf4096_dc1024:r5:18,9.94316304734161,4096,1024
warmup:pf4096_dc1024:r5:19,11.1078063221435,4096,1024
warmup:pf4096_dc1024:r5:20,11.146954163745653,4096,1024
warmup:pf4096_dc1024:r5:21,11.308077211373663,4096,1024
warmup:pf4096_dc1024:r5:22,11.40353528481197,4096,1024
warmup:pf4096_dc1024:r5:23,12.293560236217036,4096,1024
warmup:pf4096_dc1024:r5:24,12.447377356138947,4096,1024
warmup:pf4096_dc1024:r5:25,14.209492697170441,4096,1024
warmup:pf4096_dc1024:r5:26,14.27248025992363,4096,1024
warmup:pf4096_dc1024:r5:27,15.242668624385429,4096,1024
warmup:pf4096_dc1024:r5:28,16.15921977167755,4096,1024
warmup:pf4096_dc1024:r5:29,16.326672146577753,4096,1024
warmup:pf4096_dc1024:r5:30,17.045295640177876,4096,1024
warmup:pf4096_dc1024:r5:31,17.18231614404406,4096,1024
warmup:pf4096_dc1024:r5:32,19.004298099655983,4096,1024
warmup:pf4096_dc1024:r5:33,19.698666458661304,4096,1024
warmup:pf4096_dc1024:r5:34,20.076595888133227,4096,1024
warmup:pf4096_dc1024:r5:35,20.28592656953938,4096,1024
warmup:pf4096_dc1024:r5:36,21.169882137799945,4096,1024
warmup:pf4096_dc1024:r5:37,21.3826360169934,4096,1024
warmup:pf4096_dc1024:r5:38,21.44258178261569,4096,1024
warmup:pf4096_dc1024:r5:39,21.530126437153886,4096,1024
warmup:pf4096_dc1024:r5:40,21.65844488405126,4096,1024
warmup:pf4096_dc1024:r5:41,21.835228025255738,4096,1024
warmup:pf4096_dc1024:r5:42,21.854399434671215,4096,1024
warmup:pf4096_dc1024:r5:43,22.045926868039263,4096,1024
warmup:pf4096_dc1024:r5:44,23.44722796246555,4096,1024
warmup:pf4096_dc1024:r5:45,23.62339439460993,4096,1024
warmup:pf4096_dc1024:r5:46,23.945014788628626,4096,1024
warmup:pf4096_dc1024:r5:47,24.550888896051227,4096,1024
warmup:pf4096_dc1024:r5:48,25.593726532799803,4096,1024
warmup:pf4096_dc1024:r5:49,26.018121823257204,4096,1024
warmup:pf4096_dc1024:r5:50,26.423189940241084,4096,1024
warmup:pf4096_dc1024:r5:51,26.78511742615385,4096,1024
warmup:pf4096_dc1024:r5:52,27.22727234322496,4096,1024
warmup:pf4096_dc1024:r5:53,27.336933920933888,4096,1024
warmup:pf4096_dc1024:r5:54,27.533653646419765,4096,1024
warmup:pf4096_dc1024:r5:55,27.814412843951732,4096,1024
warmup:pf4096_dc1024:r5:56,27.91616982643818,4096,1024
warmup:pf4096_dc1024:r5:57,28.75755685667493,4096,1024
warmup:pf4096_dc1024:r5:58,28.87319117878392,4096,1024
warmup:pf4096_dc1024:r5:59,29.381941311837863,4096,1024
warmup:pf4096_dc1024:r5:60,29.855405949005963,4096,1024
warmup:pf4096_dc1024:r5:61,30.13526456088238,4096,1024
warmup:pf4096_dc1024:r5:62,30.28071301534327,4096,1024
warmup:pf4096_dc1024:r5:63,30.34514629850438,4096,1024
warmup:pf4096_dc1024:r5:64,30.898838948725235,4096,1024
warmup:pf4096_dc1024:r5:65,31.31648037211652,4096,1024
warmup:pf4096_dc1024:r5:66,31.919253151669515,4096,1024
warmup:pf4096_dc1024:r5:67,31.986574956760712,4096,1024
warmup:pf4096_dc1024:r5:68,32.87850276652575,4096,1024
warmup:pf4096_dc1024:r5:69,34.27793135643245,4096,1024
warmup:pf4096_dc1024:r5:70,34.57040647217522,4096,1024
warmup:pf4096_dc1024:r5:71,34.641625111420616,4096,1024
warmup:pf4096_dc1024:r5:72,34.66097975128705,4096,1024
warmup:pf4096_dc1024:r5:73,34.67268929900176,4096,1024
warmup:pf4096_dc1024:r5:74,34.952493466706784,4096,1024
warmup:pf4096_dc1024:r5:75,35.33201428532532,4096,1024
warmup:pf4096_dc1024:r5:76,35.38403230265417,4096,1024
warmup:pf4096_dc1024:r5:77,37.73808266585447,4096,1024
warmup:pf4096_dc1024:r5:78,38.43474855532294,4096,1024
warmup:pf4096_dc1024:r5:79,38.876523395090615,4096,1024
warmup:pf4096_dc1024:r5:80,39.90206451285434,4096,1024
warmup:pf4096_dc1024:r5:81,40.6689554689745,4096,1024
warmup:pf4096_dc1024:r5:82,40.78641334709632,4096,1024
warmup:pf4096_dc1024:r5:83,40.84318312170809,4096,1024
warmup:pf4096_dc1024:r5:84,40.8438393330155,4096,1024
warmup:pf4096_dc1024:r5:85,40.87361274205425,4096,1024
warmup:pf4096_dc1024:r5:86,41.167889287863275,4096,1024
warmup:pf4096_dc1024:r5:87,41.40188539176718,4096,1024
warmup:pf4096_dc1024:r5:88,41.67434274303424,4096,1024
warmup:pf4096_dc1024:r5:89,41.96850899839434,4096,1024
warmup:pf4096_dc1024:r5:90,42.206217258010696,4096,1024
warmup:pf4096_dc1024:r5:91,42.30904053285519,4096,1024
warmup:pf4096_dc1024:r5:92,42.52656549058795,4096,1024
warmup:pf4096_dc1024:r5:93,42.550959480706176,4096,1024
warmup:pf4096_dc1024:r5:94,42.97123666903399,4096,1024
warmup:pf4096_dc1024:r5:95,43.183220839471204,4096,1024
warmup:pf4096_dc1024:r5:96,43.25638193933987,4096,1024
warmup:pf4096_dc1024:r5:97,44.7463752544508,4096,1024
warmup:pf4096_dc1024:r5:98,45.99945284664151,4096,1024
warmup:pf4096_dc1024:r5:99,47.14003370610788,4096,1024
warmup:pf4096_dc1024:r6:0,0.0,4096,1024
warmup:pf4096_dc1024:r6:1,0.1394695984353605,4096,1024
warmup:pf4096_dc1024:r6:2,0.24519164866650506,4096,1024
warmup:pf4096_dc1024:r6:3,0.31248321598759043,4096,1024
warmup:pf4096_dc1024:r6:4,0.8038411056189159,4096,1024
warmup:pf4096_dc1024:r6:5,1.0199291991842783,4096,1024
warmup:pf4096_dc1024:r6:6,1.025896073192656,4096,1024
warmup:pf4096_dc1024:r6:7,1.356952136864616,4096,1024
warmup:pf4096_dc1024:r6:8,3.24038704705775,4096,1024
warmup:pf4096_dc1024:r6:9,5.3142484733350654,4096,1024
warmup:pf4096_dc1024:r6:10,5.579498001056458,4096,1024
warmup:pf4096_dc1024:r6:11,6.5930851363594645,4096,1024
warmup:pf4096_dc1024:r6:12,7.647941403311525,4096,1024
warmup:pf4096_dc1024:r6:13,7.77405519982716,4096,1024
warmup:pf4096_dc1024:r6:14,8.476999899982102,4096,1024
warmup:pf4096_dc1024:r6:15,9.089052386519116,4096,1024
warmup:pf4096_dc1024:r6:16,9.244738402920921,4096,1024
warmup:pf4096_dc1024:r6:17,9.287440685638783,4096,1024
warmup:pf4096_dc1024:r6:18,9.94316304734161,4096,1024
warmup:pf4096_dc1024:r6:19,11.1078063221435,4096,1024
warmup:pf4096_dc1024:r6:20,11.146954163745653,4096,1024
warmup:pf4096_dc1024:r6:21,11.308077211373663,4096,1024
warmup:pf4096_dc1024:r6:22,11.40353528481197,4096,1024
warmup:pf4096_dc1024:r6:23,12.293560236217036,4096,1024
warmup:pf4096_dc1024:r6:24,12.447377356138947,4096,1024
warmup:pf4096_dc1024:r6:25,14.209492697170441,4096,1024
warmup:pf4096_dc1024:r6:26,14.27248025992363,4096,1024
warmup:pf4096_dc1024:r6:27,15.242668624385429,4096,1024
warmup:pf4096_dc1024:r6:28,16.15921977167755,4096,1024
warmup:pf4096_dc1024:r6:29,16.326672146577753,4096,1024
warmup:pf4096_dc1024:r6:30,17.045295640177876,4096,1024
warmup:pf4096_dc1024:r6:31,17.18231614404406,4096,1024
warmup:pf4096_dc1024:r6:32,19.004298099655983,4096,1024
warmup:pf4096_dc1024:r6:33,19.698666458661304,4096,1024
warmup:pf4096_dc1024:r6:34,20.076595888133227,4096,1024
warmup:pf4096_dc1024:r6:35,20.28592656953938,4096,1024
warmup:pf4096_dc1024:r6:36,21.169882137799945,4096,1024
warmup:pf4096_dc1024:r6:37,21.3826360169934,4096,1024
warmup:pf4096_dc1024:r6:38,21.44258178261569,4096,1024
warmup:pf4096_dc1024:r6:39,21.530126437153886,4096,1024
warmup:pf4096_dc1024:r6:40,21.65844488405126,4096,1024
warmup:pf4096_dc1024:r6:41,21.835228025255738,4096,1024
warmup:pf4096_dc1024:r6:42,21.854399434671215,4096,1024
warmup:pf4096_dc1024:r6:43,22.045926868039263,4096,1024
warmup:pf4096_dc1024:r6:44,23.44722796246555,4096,1024
warmup:pf4096_dc1024:r6:45,23.62339439460993,4096,1024
warmup:pf4096_dc1024:r6:46,23.945014788628626,4096,1024
warmup:pf4096_dc1024:r6:47,24.550888896051227,4096,1024
warmup:pf4096_dc1024:r6:48,25.593726532799803,4096,1024
warmup:pf4096_dc1024:r6:49,26.018121823257204,4096,1024
warmup:pf4096_dc1024:r6:50,26.423189940241084,4096,1024
warmup:pf4096_dc1024:r6:51,26.78511742615385,4096,1024
warmup:pf4096_dc1024:r6:52,27.22727234322496,4096,1024
warmup:pf4096_dc1024:r6:53,27.336933920933888,4096,1024
warmup:pf4096_dc1024:r6:54,27.533653646419765,4096,1024
warmup:pf4096_dc1024:r6:55,27.814412843951732,4096,1024
warmup:pf4096_dc1024:r6:56,27.91616982643818,4096,1024
warmup:pf4096_dc1024:r6:57,28.75755685667493,4096,1024
warmup:pf4096_dc1024:r6:58,28.87319117878392,4096,1024
warmup:pf4096_dc1024:r6:59,29.381941311837863,4096,1024
warmup:pf4096_dc1024:r6:60,29.855405949005963,4096,1024
warmup:pf4096_dc1024:r6:61,30.13526456088238,4096,1024
warmup:pf4096_dc1024:r6:62,30.28071301534327,4096,1024
warmup:pf4096_dc1024:r6:63,30.34514629850438,4096,1024
warmup:pf4096_dc1024:r6:64,30.898838948725235,4096,1024
warmup:pf4096_dc1024:r6:65,31.31648037211652,4096,1024
warmup:pf4096_dc1024:r6:66,31.919253151669515,4096,1024
warmup:pf4096_dc1024:r6:67,31.986574956760712,4096,1024
warmup:pf4096_dc1024:r6:68,32.87850276652575,4096,1024
warmup:pf4096_dc1024:r6:69,34.27793135643245,4096,1024
warmup:pf4096_dc1024:r6:70,34.57040647217522,4096,1024
warmup:pf4096_dc1024:r6:71,34.641625111420616,4096,1024
warmup:pf4096_dc1024:r6:72,34.66097975128705,4096,1024
warmup:pf4096_dc1024:r6:73,34.67268929900176,4096,1024
warmup:pf4096_dc1024:r6:74,34.952493466706784,4096,1024
warmup:pf4096_dc1024:r6:75,35.33201428532532,4096,1024
warmup:pf4096_dc1024:r6:76,35.38403230265417,4096,1024
warmup:pf4096_dc1024:r6:77,37.73808266585447,4096,1024
warmup:pf4096_dc1024:r6:78,38.43474855532294,4096,1024
warmup:pf4096_dc1024:r6:79,38.876523395090615,4096,1024
warmup:pf4096_dc1024:r6:80,39.90206451285434,4096,1024
warmup:pf4096_dc1024:r6:81,40.6689554689745,4096,1024
warmup:pf4096_dc1024:r6:82,40.78641334709632,4096,1024
warmup:pf4096_dc1024:r6:83,40.84318312170809,4096,1024
warmup:pf4096_dc1024:r6:84,40.8438393330155,4096,1024
warmup:pf4096_dc1024:r6:85,40.87361274205425,4096,1024
warmup:pf4096_dc1024:r6:86,41.167889287863275,4096,1024
warmup:pf4096_dc1024:r6:87,41.40188539176718,4096,1024
warmup:pf4096_dc1024:r6:88,41.67434274303424,4096,1024
warmup:pf4096_dc1024:r6:89,41.96850899839434,4096,1024
warmup:pf4096_dc1024:r6:90,42.206217258010696,4096,1024
warmup:pf4096_dc1024:r6:91,42.30904053285519,4096,1024
warmup:pf4096_dc1024:r6:92,42.52656549058795,4096,1024
warmup:pf4096_dc1024:r6:93,42.550959480706176,4096,1024
warmup:pf4096_dc1024:r6:94,42.97123666903399,4096,1024
warmup:pf4096_dc1024:r6:95,43.183220839471204,4096,1024
warmup:pf4096_dc1024:r6:96,43.25638193933987,4096,1024
warmup:pf4096_dc1024:r6:97,44.7463752544508,4096,1024
warmup:pf4096_dc1024:r6:98,45.99945284664151,4096,1024
warmup:pf4096_dc1024:r6:99,47.14003370610788,4096,1024
warmup:pf4096_dc1024:r7:0,0.0,4096,1024
warmup:pf4096_dc1024:r7:1,0.1394695984353605,4096,1024
warmup:pf4096_dc1024:r7:2,0.24519164866650506,4096,1024
warmup:pf4096_dc1024:r7:3,0.31248321598759043,4096,1024
warmup:pf4096_dc1024:r7:4,0.8038411056189159,4096,1024
warmup:pf4096_dc1024:r7:5,1.0199291991842783,4096,1024
warmup:pf4096_dc1024:r7:6,1.025896073192656,4096,1024
warmup:pf4096_dc1024:r7:7,1.356952136864616,4096,1024
warmup:pf4096_dc1024:r7:8,3.24038704705775,4096,1024
warmup:pf4096_dc1024:r7:9,5.3142484733350654,4096,1024
warmup:pf4096_dc1024:r7:10,5.579498001056458,4096,1024
warmup:pf4096_dc1024:r7:11,6.5930851363594645,4096,1024
warmup:pf4096_dc1024:r7:12,7.647941403311525,4096,1024
warmup:pf4096_dc1024:r7:13,7.77405519982716,4096,1024
warmup:pf4096_dc1024:r7:14,8.476999899982102,4096,1024
warmup:pf4096_dc1024:r7:15,9.089052386519116,4096,1024
warmup:pf4096_dc1024:r7:16,9.244738402920921,4096,1024
warmup:pf4096_dc1024:r7:17,9.287440685638783,4096,1024
warmup:pf4096_dc1024:r7:18,9.94316304734161,4096,1024
warmup:pf4096_dc1024:r7:19,11.1078063221435,4096,1024
warmup:pf4096_dc1024:r7:20,11.146954163745653,4096,1024
warmup:pf4096_dc1024:r7:21,11.308077211373663,4096,1024
warmup:pf4096_dc1024:r7:22,11.40353528481197,4096,1024
warmup:pf4096_dc1024:r7:23,12.293560236217036,4096,1024
warmup:pf4096_dc1024:r7:24,12.447377356138947,4096,1024
warmup:pf4096_dc1024:r7:25,14.209492697170441,4096,1024
warmup:pf4096_dc1024:r7:26,14.27248025992363,4096,1024
warmup:pf4096_dc1024:r7:27,15.242668624385429,4096,1024
warmup:pf4096_dc1024:r7:28,16.15921977167755,4096,1024
warmup:pf4096_dc1024:r7:29,16.326672146577753,4096,1024
warmup:pf4096_dc1024:r7:30,17.045295640177876,4096,1024
warmup:pf4096_dc1024:r7:31,17.18231614404406,4096,1024
warmup:pf4096_dc1024:r7:32,19.004298099655983,4096,1024
warmup:pf4096_dc1024:r7:33,19.698666458661304,4096,1024
warmup:pf4096_dc1024:r7:34,20.076595888133227,4096,1024
warmup:pf4096_dc1024:r7:35,20.28592656953938,4096,1024
warmup:pf4096_dc1024:r7:36,21.169882137799945,4096,1024
warmup:pf4096_dc1024:r7:37,21.3826360169934,4096,1024
warmup:pf4096_dc1024:r7:38,21.44258178261569,4096,1024
warmup:pf4096_dc1024:r7:39,21.530126437153886,4096,1024
warmup:pf4096_dc1024:r7:40,21.65844488405126,4096,1024
warmup:pf4096_dc1024:r7:41,21.835228025255738,4096,1024
warmup:pf4096_dc1024:r7:42,21.854399434671215,4096,1024
warmup:pf4096_dc1024:r7:43,22.045926868039263,4096,1024
warmup:pf4096_dc1024:r7:44,23.44722796246555,4096,1024
warmup:pf4096_dc1024:r7:45,23.62339439460993,4096,1024
warmup:pf4096_dc1024:r7:46,23.945014788628626,4096,1024
warmup:pf4096_dc1024:r7:47,24.550888896051227,4096,1024
warmup:pf4096_dc1024:r7:48,25.593726532799803,4096,1024
warmup:pf4096_dc1024:r7:49,26.018121823257204,4096,1024
warmup:pf4096_dc1024:r7:50,26.423189940241084,4096,1024
warmup:pf4096_dc1024:r7:51,26.78511742615385,4096,1024
warmup:pf4096_dc1024:r7:52,27.22727234322496,4096,1024
warmup:pf4096_dc1024:r7:53,27.336933920933888,4096,1024
warmup:pf4096_dc1024:r7:54,27.533653646419765,4096,1024
warmup:pf4096_dc1024:r7:55,27.814412843951732,4096,1024
warmup:pf4096_dc1024:r7:56,27.91616982643818,4096,1024
warmup:pf4096_dc1024:r7:57,28.75755685667493,4096,1024
warmup:pf4096_dc1024:r7:58,28.87319117878392,4096,1024
warmup:pf4096_dc1024:r7:59,29.381941311837863,4096,1024
warmup:pf4096_dc1024:r7:60,29.855405949005963,4096,1024
warmup:pf4096_dc1024:r7:61,30.13526456088238,4096,1024
warmup:pf4096_dc1024:r7:62,30.28071301534327,4096,1024
warmup:pf4096_dc1024:r7:63,30.34514629850438,4096,1024
warmup:pf4096_dc1024:r7:64,30.898838948725235,4096,1024
warmup:pf4096_dc1024:r7:65,31.31648037211652,4096,1024
warmup:pf4096_dc1024:r7:66,31.919253151669515,4096,1024
warmup:pf4096_dc1024:r7:67,31.986574956760712,4096,1024
warmup:pf4096_dc1024:r7:68,32.87850276652575,4096,1024
warmup:pf4096_dc1024:r7:69,34.27793135643245,4096,1024
warmup:pf4096_dc1024:r7:70,34.57040647217522,4096,1024
warmup:pf4096_dc1024:r7:71,34.641625111420616,4096,1024
warmup:pf4096_dc1024:r7:72,34.66097975128705,4096,1024
warmup:pf4096_dc1024:r7:73,34.67268929900176,4096,1024
warmup:pf4096_dc1024:r7:74,34.952493466706784,4096,1024
warmup:pf4096_dc1024:r7:75,35.33201428532532,4096,1024
warmup:pf4096_dc1024:r7:76,35.38403230265417,4096,1024
warmup:pf4096_dc1024:r7:77,37.73808266585447,4096,1024
warmup:pf4096_dc1024:r7:78,38.43474855532294,4096,1024
warmup:pf4096_dc1024:r7:79,38.876523395090615,4096,1024
warmup:pf4096_dc1024:r7:80,39.90206451285434,4096,1024
warmup:pf4096_dc1024:r7:81,40.6689554689745,4096,1024
warmup:pf4096_dc1024:r7:82,40.78641334709632,4096,1024
warmup:pf4096_dc1024:r7:83,40.84318312170809,4096,1024
warmup:pf4096_dc1024:r7:84,40.8438393330155,4096,1024
warmup:pf4096_dc1024:r7:85,40.87361274205425,4096,1024
warmup:pf4096_dc1024:r7:86,41.167889287863275,4096,1024
warmup:pf4096_dc1024:r7:87,41.40188539176718,4096,1024
warmup:pf4096_dc1024:r7:88,41.67434274303424,4096,1024
warmup:pf4096_dc1024:r7:89,41.96850899839434,4096,1024
warmup:pf4096_dc1024:r7:90,42.206217258010696,4096,1024
warmup:pf4096_dc1024:r7:91,42.30904053285519,4096,1024
warmup:pf4096_dc1024:r7:92,42.52656549058795,4096,1024
warmup:pf4096_dc1024:r7:93,42.550959480706176,4096,1024
warmup:pf4096_dc1024:r7:94,42.97123666903399,4096,1024
warmup:pf4096_dc1024:r7:95,43.183220839471204,4096,1024
warmup:pf4096_dc1024:r7:96,43.25638193933987,4096,1024
warmup:pf4096_dc1024:r7:97,44.7463752544508,4096,1024
warmup:pf4096_dc1024:r7:98,45.99945284664151,4096,1024
warmup:pf4096_dc1024:r7:99,47.14003370610788,4096,1024
warmup:pf4096_dc1024:r8:0,0.0,4096,1024
warmup:pf4096_dc1024:r8:1,0.1394695984353605,4096,1024
warmup:pf4096_dc1024:r8:2,0.24519164866650506,4096,1024
warmup:pf4096_dc1024:r8:3,0.31248321598759043,4096,1024
warmup:pf4096_dc1024:r8:4,0.8038411056189159,4096,1024
warmup:pf4096_dc1024:r8:5,1.0199291991842783,4096,1024
warmup:pf4096_dc1024:r8:6,1.025896073192656,4096,1024
warmup:pf4096_dc1024:r8:7,1.356952136864616,4096,1024
warmup:pf4096_dc1024:r8:8,3.24038704705775,4096,1024
warmup:pf4096_dc1024:r8:9,5.3142484733350654,4096,1024
warmup:pf4096_dc1024:r8:10,5.579498001056458,4096,1024
warmup:pf4096_dc1024:r8:11,6.5930851363594645,4096,1024
warmup:pf4096_dc1024:r8:12,7.647941403311525,4096,1024
warmup:pf4096_dc1024:r8:13,7.77405519982716,4096,1024
warmup:pf4096_dc1024:r8:14,8.476999899982102,4096,1024
warmup:pf4096_dc1024:r8:15,9.089052386519116,4096,1024
warmup:pf4096_dc1024:r8:16,9.244738402920921,4096,1024
warmup:pf4096_dc1024:r8:17,9.287440685638783,4096,1024
warmup:pf4096_dc1024:r8:18,9.94316304734161,4096,1024
warmup:pf4096_dc1024:r8:19,11.1078063221435,4096,1024
warmup:pf4096_dc1024:r8:20,11.146954163745653,4096,1024
warmup:pf4096_dc1024:r8:21,11.308077211373663,4096,1024
warmup:pf4096_dc1024:r8:22,11.40353528481197,4096,1024
warmup:pf4096_dc1024:r8:23,12.293560236217036,4096,1024
warmup:pf4096_dc1024:r8:24,12.447377356138947,4096,1024
warmup:pf4096_dc1024:r8:25,14.209492697170441,4096,1024
warmup:pf4096_dc1024:r8:26,14.27248025992363,4096,1024
warmup:pf4096_dc1024:r8:27,15.242668624385429,4096,1024
warmup:pf4096_dc1024:r8:28,16.15921977167755,4096,1024
warmup:pf4096_dc1024:r8:29,16.326672146577753,4096,1024
warmup:pf4096_dc1024:r8:30,17.045295640177876,4096,1024
warmup:pf4096_dc1024:r8:31,17.18231614404406,4096,1024
warmup:pf4096_dc1024:r8:32,19.004298099655983,4096,1024
warmup:pf4096_dc1024:r8:33,19.698666458661304,4096,1024
warmup:pf4096_dc1024:r8:34,20.076595888133227,4096,1024
warmup:pf4096_dc1024:r8:35,20.28592656953938,4096,1024
warmup:pf4096_dc1024:r8:36,21.169882137799945,4096,1024
warmup:pf4096_dc1024:r8:37,21.3826360169934,4096,1024
warmup:pf4096_dc1024:r8:38,21.44258178261569,4096,1024
warmup:pf4096_dc1024:r8:39,21.530126437153886,4096,1024
warmup:pf4096_dc1024:r8:40,21.65844488405126,4096,1024
warmup:pf4096_dc1024:r8:41,21.835228025255738,4096,1024
warmup:pf4096_dc1024:r8:42,21.854399434671215,4096,1024
warmup:pf4096_dc1024:r8:43,22.045926868039263,4096,1024
warmup:pf4096_dc1024:r8:44,23.44722796246555,4096,1024
